station_id,name,lat,lon
7569,Toronto Inukshuk Park,43.6323994,-79.40978179999999
7570,Carlaw Ave / Dundas St E,43.665076,-79.341509
7571,Highfield Rd / Gerrard St E,43.671771,-79.324961
7572,Cosburn Ave / Durant Ave,43.6935477,-79.3301658
7575,Bayview Ave / Lawren Harris Square,43.6548521,-79.35397680000001
7576,Front St E / Bayview Avenue,43.6535,-79.354068
7577,Oak St / Sumach St,43.6617908,-79.361515
7579,Glebe Rd W / Yonge St,43.7005976,-79.397345
7580,Hillsdale Ave W / Yonge St,43.7029672,-79.3979073
7581,High Park Ave / Dundas St W,43.6653032,-79.4701178
7582,Alameda Ave / Vaughan Rd - SMART,43.690903,-79.4375028
7583,Eglinton Ave W / Scarlett Rd,43.6834703,-79.5108942
7584,The Pond Rd / Sentinel Rd,43.7696262,-79.5025943
7585,Sentinel Rd / Finch Corridor Trail,43.7641485,-79.5012809
7586,Finch West Subway Station,43.76521,-79.491281
7587,Dufferin St / Finch Corridor Trail,43.7724019,-79.4675395
7588,G Ross Lord Park,43.7781116,-79.467963
7589,Torresdale Ave / Antibes Dr,43.77953,-79.45233
7590,Esther Shiner Stadium,43.7774374,-79.4447096
7591,Elwood Blvd / Avenue Rd,43.707049,-79.40966
7593,Roehampton Ave / Bayview Ave,43.711751,-79.378615
7594,Fleming Cres / Bayview Ave,43.707045,-79.375437
7595,Moore Park,43.693256,-79.383238
7596,Langford Ave / Danforth Ave - SMART,43.6800218,-79.3405681
7597,Yonge St / Golfdale Rd,43.732016,-79.403637
7598,Teddington Park Ave,43.732975,-79.40401
7599,Richmond St W / York St,43.650745,-79.383633
7600,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049
7601,Brick Works,43.683884,-79.36647
7602,Woodbine Ave / O'Connor Dr,43.699281,-79.318802
7603,O'Connor Dr / Curity Ave,43.707582,-79.311439
7604,St Columba Pl / St Clair Ave E,43.70567,-79.310554
7605,Lumsden Ave / Eastdale Ave,43.69413548199171,-79.30058718775287
7606,Dawes Rd / Taylor Creek Trl,43.696630999999996,-79.297436
7607,Fairmount Park,43.6765897,-79.3163022
7608,Wilket Creek Park,43.720645,-79.355474
7609,Sunnybrook Park,43.720233,-79.362092
7610,Kingston Rd / Beech Ave,43.680095,-79.291714
7611,Victoria Park Ave / Danforth Ave,43.691468,-79.288619
7612,Livingston Rd / Guildwood Pkwy,43.747854,-79.199327
7613,Livingston Rd (Highland Creek Trail),43.7561681,-79.2026694
7614,Morningside Park (Highland Creek Trail),43.779353,-79.193023
7615,Colonel Danforth Park,43.7777114,-79.1659711
7616,Waterfront Trail (Rouge Hill),43.778015,-79.131911
7617,Starspray Blvd / Lawrence Ave E,43.788525214554085,-79.1231844760227
7618,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042
7619,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472
7620,Eglinton Ave E / Redpath Ave,43.7078691,-79.39248
7622,Marie Curtis Park,43.5880774,-79.5432067
7623,Royal York Rd / Lake Shore Blvd W,43.6029904,-79.4926867
7624,Guildwood GO Station (South),43.754978,-79.1971289
7625,Yonge St / Lawrence Ave E,43.7254665,-79.40115449999999
7626,Rouge Hill GO Station,43.7805505,-79.1301203
7627,Shaw St / Essex St - SMART,43.667076,-79.425116
7629,Lundy Ave / Étienne Brûlé Park,43.6625395,-79.5030161
7630,Twelfth St / Thirteenth St,43.6002896,-79.5108692
7631,Florence Gell Park,43.66196582326018,-79.49851065277862
7632,Chiltern Hill Rd / Eglinton Ave W,43.7004017,-79.4275305
7633,Noble St / Queen St W,43.6424558,-79.4296346
7635,Runnymede Rd / Annette St,43.6596299,-79.4799176
7636,Bloor St W / Riverside Dr,43.647663,-79.487583
7637,Judson St / Royal York Rd,43.6162721,-79.4990363
7639,135 Queens Wharf Rd - SMART,43.6399714,-79.39940399999999
7640,Spadina Rd / St.Clair Ave West,43.683979,-79.410657
7641,Annette St / Dundas St W,43.6641174,-79.4588522
7642,Yonge St / St. Clair Ave,43.68850460000001,-79.39416076812287
7643,Oriole Pkwy / Kilbarry Rd,43.6954486,-79.4026176
7644,East Lynn Ave / Danforth Ave,43.6850809,-79.3149901
7645,University of Toronto Scarborough,43.7842419,-79.1849889
7646,University Ave / Richmond St W,43.64981903446256,-79.38641270251617
7647,Elm St/ University Ave (East Side),43.65637299999999,-79.38781039999999
7650,St Clair West Subway Station - Heath Entrance,43.686352,-79.415894
7654,Bloor St W / Pacific Ave,43.65412449999999,-79.4636388
7655,Danforth Ave / Dewhurst Blvd,43.680207,-79.339243
7656,Bloor St W / Brock Ave,43.6589882,-79.438715
7657,1 Market St,43.6469928,-79.3706665
7658,King's Mill Park,43.64920406876699,-79.49336334201408
7659,Amroth Ave / Danforth Ave,43.6856128,-79.31168269999999
7660,285 Victoria St,43.656633,-79.379625
7662,Beaty Ave / Queen St W,43.6393107,-79.4408141
7663,Kilgour Rd / Rumsey Rd,43.718039,-79.371914
7664,Sunnybrook Health Centre - L Wing,43.72268,-79.37644
7665,Sunnybrook Health Centre - S Wing,43.720998,-79.377456
7666,Dundas St W / St Helen's Ave - SMART,43.6504218,-79.4407647
7667,Spadina Ave / Sussex Ave ,43.66402799999999,-79.40297869999999
7668,Simcoe St / Dundas St W,43.655103,-79.389295
7671,Yonge St / Montgomery Ave - SMART,43.70960859570095,-79.39915125005619
7675,1525 Dundas St W,43.64957,-79.432446
7676,York University (Glendon Campus) - SMART,43.727365488246306,-79.3814254607724
7677,1303 Yonge St - SMART,43.6846177,-79.39245919999999
7678,York University Station (South) - SMART,43.77345,-79.5002
7679,York University Station (North),43.7741,-79.5005
7680,Princes' Blvd / Nunavut Rd,43.6333523484014,-79.41436313073005
7681,25 Booth Ave,43.6544839,-79.34105699999999
7682,Bathurst St / Front St W,43.64134790000001,-79.4013882
7684,Bay St / Harbour St ,43.64215,-79.377
7685,King St W / Brant St,43.645102,-79.39744979999999
7686,Lower Jarvis St / The Esplanade,43.6478206,-79.3704721
7687,Bloor St W / Gladstone Ave - SMART,43.6602021,-79.4342726
7688,High Park Blvd / Parkside Dr,43.644887,-79.45641169999999
7691,Christie St / Dupont St,43.67168,-79.421192
7692,85 Lee Ave,43.6700692,-79.2971326
7693,Mutual St / Shuter St (Arena Gardens),43.6559476,-79.37558829999999
7694,Victoria Park Ave / Dawes Rd,43.706466,-79.29511
7695,Queen St E / Joseph Duggan Rd,43.6677628,-79.30811709999999
7696,Heyworth Cres / Kingston Rd,43.6750806,-79.3068697
7698,St Clair Ave W / Caledonia Rd,43.6754247,-79.4547813
7699,St Clair Ave W / Oakwood Ave,43.678177,-79.435364
7700,St Clair Ave W / Robina Ave,43.68005,-79.43469
7701,Roncesvalles Ave / Fermanagh Ave,43.646314469245205,-79.44879407014527
7702,111 Broadview Ave,43.6593483,-79.34993659999999
7703,Oak St / Sackville St,43.6613642,-79.3641171
7704,24 Mountjoy Ave,43.6808774,-79.3304491
7705,Colgate Ave / Carlaw Ave,43.6623658,-79.3413344
7706,Felstead Ave/Gillard Ave (Monarch Park),43.6791345,-79.3263159
7707,Coronation Park (Martin Goodman Trail),43.635007,-79.403341
7708,101 Cedarvale Ave,43.6868681,-79.3110942
7709,Beltline Trail / Yonge St,43.6962302,-79.39504339999999
7710,11 Spadina Rd,43.6677246,-79.4041365
7711,Havelock St / Dewson St,43.6554793,-79.4302462
7712,Queen St W / Shaw St,43.6442457,-79.41610440000001
7713,Temperance St / Bay St,43.6506,-79.381285
7715,Lumsden Ave / Cedarvale Ave,43.693187,-79.314283
7716,Church St / The Esplanade,43.6469251,-79.3733192
7717,Niagara St / Portland St,43.6425791,-79.40011729999999
7718,St. Andrew's Playground Park,43.646552,-79.399586
7719,Wolseley St / Augusta Ave,43.6484201,-79.40051919999999
7720,King St W / Portland St - SMART,43.644395,-79.40065430000001
7721,Widmer St / King St W,43.6463574,-79.391206
7724,Wellesley St E / Parliament St,43.6682342,-79.3702641
7725,Yonge St / Macpherson Ave,43.6791876,-79.39071899999999
7728,Randolph Ave / Perth Ave,43.6585504,-79.4497659
7729,265 Armadale Ave,43.6501644,-79.48296909999999
7730,800 Fleet St (South),43.63670985212708,-79.40880517790985
7731,Victoria Park Ave / Kingston Rd,43.68035,-79.28357
7732,Kingston Rd / Warden Ave,43.68824135931814,-79.27046628033244
7733,Pharmacy Ave / Danforth Ave,43.6929478,-79.28339980000001
7734,Danforth Ave / Warden Ave,43.6950192,-79.27180659999999
7735,Birchcliff Ave / Kingston Rd,43.691688,-79.265027
7736,Birchmount Rd / Kingston Rd,43.69401297794256,-79.26257204548136
7737,Kingston Rd / Glen Everest Rd,43.697490048103,-79.25655146462776
7738,Highview Ave / Kennedy Rd,43.702418581463505,-79.2563167072858
7739,Kingston Rd / Ridgemoor Ave,43.70643614257429,-79.25104443353288
7740,Sharpe St / Park St (Sandown Park),43.7105975,-79.2541175
7741,Howard Park Ave / Parkside Dr,43.648657,-79.458111
7742,Eglinton Ave W / Prospect Cemetery,43.69415,-79.45782580000001
7743,Eglinton Ave W / Gilbert Ave,43.69254716689966,-79.46332759272917
7744,Rogers Rd / Prospect Cemetery,43.68323,-79.455765
7745,Bert Robinson Park,43.688028,-79.460265
7746,Marlee Ave / York Beltline Trail,43.70163,-79.44099
7747,Eglinton Ave W / Ennerdale Rd,43.695032348609836,-79.45302971031188
7748,Bloor St W / Old Mill Trl,43.65016869999999,-79.4963345
7749,Wendover Rd / Bloor St W (Green P),43.6492,-79.50601999999999
7750,Luttrell Ave / Danforth Ave,43.6897656,-79.2939525
7751,Willingdon Blvd / Bloor St W (Green P),43.64817,-79.510392
7752,1926 Lake Shore Blvd W,43.6357643,-79.4674917
7753,36 Park Lawn Rd,43.62369169999999,-79.4838132
7754,Walter Saunders Park,43.699327072589426,-79.4493630391668
7755,Park Lawn Rd / Berry Rd,43.63605238134247,-79.49325238769686
7756,Tobermory Dr / Finch Corridor Trail,43.7611741,-79.5114452
7757,The Well,43.643025055165865,-79.39430137761319
7758,Driftwood Ave / Finch Corridor Trail,43.7603624,-79.5162777
7759,The Pond Rd / Shoreham Dr,43.772445,-79.511912
7760,Grand Avenue Park,43.623708,-79.490054
7761,Moss Park,43.655972,-79.370638
7762,College St / Henry St ,43.6591529,-79.3947953
7765,St. John's Rd / Dundas St W,43.66526761605873,-79.47502122887077
7766,Albany Ave / Bloor St W,43.66554144421798,-79.41010317605742
7767,Pioneer Village Subway Station,43.77649016265579,-79.5085364909097
7768,Armoury St / Chestnut St,43.65351799690878,-79.38591063795928
7769,Lake Shore Blvd W / Brow Dr,43.591410003452495,-79.54418190344097
7770,Spadina Ave / Sullivan St,43.65082785552666,-79.39698099821702
7771,St. Clair Ave W / Osler St,43.6739269797493,-79.46068479021301
7772,Simcoe St / King St W,43.647508351306186,-79.38604436555764
7773,Grenoble Dr / Gateway Blvd,43.71513211098082,-79.33413623320465
7774,Grenoble Dr / Deauville Ln,43.71649675774656,-79.33089439933623
7775,Grenoble Dr / Vendome Pl,43.715537998967406,-79.32811427663442
7776,Ferrand Dr / Rochefort Dr,43.719632535237835,-79.33199950866776
7777,Thorncliffe Park Dr / Leaside Park Trail,43.70400405297843,-79.34807015078738
7778,75 Thorncliffe Park Dr,43.70518328279426,-79.34224729962946
7779,165 McRae Dr,43.70587454662511,-79.36800595602851
7780,Mount Pleasant Rd / Davisville Ave - SMART,43.70088225686968,-79.387360166659107
7781,St Clair Ave W / Avenue Rd ,43.68688938028234,-79.40099513147447
7782,Downsview Park Subway Station - SMART,43.753107,-79.479626
7783,60 Carl Hall Rd - SMART,43.74796393423666,-79.47521217354125
7784,Downsview Park Blvd / Keele St  - SMART,43.73673829262113,-79.48227195568086
7785,Keele St / Dovehouse Ave - SMART,43.7494501,-79.4869662
7787,HTO Park West,43.63737145931921,-79.38976958703309
7788,Queens Quay E / Lower Jarvis St ,43.64392767366328,-79.3687301736982
7789,75 Holly St,43.7063279,-79.3962499
7790,Lynn Williams St / Pirandello St ,43.639124514797004,-79.41423166721611
7791,Ossington Ave / Bruce St,43.64570236705167,-79.41933192053696
7792,Gladstone Ave / Queen St W,43.64314139337404,-79.42728015945511
7794,York St / Harbour St (Love Park),43.64101663053319,-79.38035903750381
7796,Dundas St E / River St,43.661152,-79.358505
7798,Shuter St/River St,43.659296,-79.358035
7799,Danforth Ave / Danforth Rd,43.69362206784152,-79.27710529695892
7800,Brimley Rd / McCowan District Park,43.72704086366749,-79.24391402446746
7801,Parkcrest Dr / Kingston Rd,43.73596719224253,-79.21995221481933
7802,King St W / Jameson Ave - SMART,43.63735795888104,-79.43617975886079
7803,Scarborough Soccer Centre,43.7154661,-79.2876595
7804,Lansdowne Ave / Seaforth Ave ,43.642904395956684,-79.43746059447746
7805,Pharmacy Ave / Teesdale Pl,43.697356080874876,-79.28528711019696
7806,Danforth Rd / Birchmount Rd ,43.70688,-79.26850999999999
7807,552 Birchmount Rd,43.71176278859601,-79.27028152889692
7808,Eastgate Cres / Pharmacy Ave ,43.7110442448186,-79.29127313845584
7809,Firvalley Ct / Warden Ave,43.7032112,-79.2787149
7810,Avenue Rd / Cumberland St ,43.669821695059376,-79.39444614603269
7811,Midland Ave / Kingston Rd,43.7128578,-79.2487086
7812,Bellamy Rd S / Kingston Rd,43.7323277855009,-79.22496619876934
7813,Yonge St / Merton St ,43.6962750705313,-79.39629396191867
7814,Fenwood Ht / Kingston Rd,43.72690169821676,-79.22920396582664
7815,Avenue Rd / Macpherson Ave ,43.67794376009951,-79.39836278587889
7816,Bay St / Dundas St W,43.655350778457056,-79.38345966759798
7817,Shaw St / King St W,43.6412561641921,-79.41502994047545
7818,Soudan Ave / Yonge St ,43.70430959999999,-79.3972815
7819,Avenue Rd / Oxton Ave ,43.69711160305226,-79.40537298227844
7820,1612 Danforth Ave ,43.68370788065334,-79.32262453633884
7821,Lisgar St / Queen St W - SMART,43.64299174164139,-79.42355911563249
7822,Leslie St / Commissioners St  ,43.657275497390124,-79.32661544194183
7823,Greenwood Ave / Sammon Ave,43.68698672516659,-79.33478198280334
7824,Warden Subway Station,43.71161098023304,-79.28055565662231
7825,Kingston Rd / Scarborough Golf Club Rd,43.74531103700256,-79.20970650787817
7826,Greenwood Ave / Gerrard St E,43.67036917803197,-79.32782698645094
7827,Chatham Ave / Byron Ave,43.6798678328407,-79.33424613862303
7828,Wakunda Pl / O'Connor Dr,43.71602024377182,-79.3047092517501
7829,Tiago Ave / Westview Blvd,43.71101621552703,-79.30675743891624
7830,Plaxton Dr / St Clair Ave E,43.70751755961952,-79.30252066313936
7831,Victoria Park Ave / Edge Park Ave,43.717678679534906,-79.29961580314475
7832,Finch Subway Station ,43.781877158752955,-79.41528502874928
7833,Glencairn Subway Station,43.70925763810859,-79.44169105036657
7834,Glen Long Community Centre,43.70820992643782,-79.45627808717194
7835,Caledonia Rd / Lotherton Pathway,43.70756436685646,-79.46571474966814
7836,Harvie Ave / Rogers Rd,43.68402031135697,-79.45297885330353
7837,Ling Rd / Morningside Ave,43.766663817888656,-79.18521765344238
7838,Lake Shore Blvd W / Legion Rd,43.62052630763223,-79.48320224237995
7839,Lake Shore Blvd W / Seventeenth St,43.59841926031898,-79.51561102394257
7840,Mabelle Park,43.645389479325615,-79.5276822170925
7841,Islington Subway Station (Aberfoyle Cres),43.645658591546216,-79.52339938954925
7842,Lake Shore Blvd W / Long Branch Ave,43.59445833196281,-79.53387390859834
7843,Uno Dr / The Queensway,43.62649329992186,-79.50358167641535
7844,Second St / Lake Shore Blvd W,43.60191488118503,-79.49941888654288
7845,Sixth St / Lake Shore Blvd W,43.60116229109828,-79.50416046627045
7846,Bloor St W / Dundas St W (2),43.64285244644315,-79.53199489206543
7848,Gerrard St E / Nasmith Ave ,43.66273618779861,-79.36253100740966
7849,Viewmount Park,43.70735572654095,-79.43723072209013
7850,Maud St / Adelaide St W - SMART,43.6460145694434,-79.39960497726345
7851,Keele St / Ingram Dr,43.698706949666914,-79.4756586460327
7852,York Recreation Centre,43.688153079245126,-79.48219789940566
7853,Trethewey Dr / Black Creek Dr,43.695498400279796,-79.48809394482672
7854,Jane St / Haney Ave,43.6743457123134,-79.4948437786083
7856,Scarlett Rd / Old Scarlett Rd ,43.678276306636576,-79.50667332401198
7857,Eglinton Ave W / Venn Cres,43.69143920681119,-79.46908634795456
7858,Rogers Rd / Bicknell Ave,43.68189526215492,-79.4736382392868
7859,Mallaby Park ,43.706191092397106,-79.53262795581969
7860,Cruickshank Park,43.7023860650084,-79.52594758324148
7861,Emmett Ave,43.68735514096443,-79.50623313806341
7862,Jane St / Weston Rd,43.69144464414302,-79.50154583869246
7863,Jane St / Queens Dr,43.70673804962302,-79.50477543802873
7864,Sussex Ave / St George St,43.665304278965365,-79.39938263802871
7865,2700 Eglinton Ave W,43.69074600637147,-79.47820143344333
7866,697 Lansdowne Ave ,43.659221843735615,-79.44277410244676
7867,15 Price St ,43.6799477790745,-79.38994813684005
7868,Sheppard Ave W / Chesswood Dr,43.755583971122874,-79.47446032684479
7869,Sentinel Rd / Sheppard Ave W,43.74386580997666,-79.49181654358595
7870,Humber River Hospital ,43.72537884183677,-79.48719674218903
7871,Jane St / Lawrence Ave W,43.702340220597975,-79.50347389514123
7872,Keele St / Catford Rd,43.75919330632997,-79.49001046850891
7873,Sentinel Rd / Finch Ave W,43.76073963892478,-79.5000273116394
7874,The Pond Rd / Ian Macdonald Blvd,43.77086729028769,-79.49812990660705
7875,Oakdale Community Centre,43.74751496038769,-79.5132569853195
7876,Jane St / Yewtree Blvd,43.75531728502427,-79.51704708227844
7877,Jane St / Yorkwoods Gt,43.7503016975738,-79.51577557434386
7878,Weston Rd / Sheppard Ave W,43.73262849415089,-79.5381993243286
7879,Weston Rd / Lanyard Rd,43.748713,-79.541808
7880,Lindylou Rd / Lanyard Rd,43.74845421407306,-79.5504039969242
7881,Queens Quay E / Merchants' Wharf,43.64643026333144,-79.3618163165329
7882,Tangiers Rd / Finch Ave W,43.76376964130183,-79.48809242593383
7883,Wynford Heights Cres / Concorde Pl,43.72749778259739,-79.32714222209015
7884,Bartley Park ,43.72211166436462,-79.30864830919265
7885,Brooklawn Ave / Kingston Rd,43.721761400691236,-79.2359137196434
7886,Jane St / Finch Ave W,43.759292283169536,-79.5183741465576
7887,800 Fleet St (North),43.63682856154585,-79.40884160367011
7888,The Kingsway / Ashley Rd,43.66279594478841,-79.51959827976225
7889,Dundas St W / Prince Edward Dr N,43.660324268765464,-79.51154350422973
7890,60 Broadway Ave,43.71024429599603,-79.39578744603273
7891,Opposite 1103 Leslie St,43.72093164598881,-79.34989416350709
7893,Overlea Blvd / Thorncliffe Park Dr,43.707555968595464,-79.34272024477463
7894,Millwood Rd / Southvale Dr,43.70241717215276,-79.36175932936095
7895,Keele St / Lloyd Ave,43.67115532642577,-79.46701597756929
7896,Arlington Parkette,43.69105005197055,-79.43281746494293
7897,50 Overlea Blvd,43.707225,-79.345324
7898,University Ave / Gerrard St W - SMART(South),43.65748153286412,-79.38921396018827
7899,Queens Park Cres / College St ,43.66018127636866,-79.39083271520538
7900,Simcoe St / Elm St,43.656038841714505,-79.38970387738495
7901,Bloor St W / Kingsmill Rd,43.64927890131737,-79.50312995581972
7902,Gunns Rd / Lavender Creek Trail,43.675531973168354,-79.47199740066374
7903,St Clair Ave W / Symes Rd,43.670042134416704,-79.4789424818056
7904,Palmerston Blvd / Lennox St,43.66335070995886,-79.41312798316125
7906,Princess St / Front St E,43.650297574961044,-79.36648460341635
7907,365 Lippincott St,43.6649482,-79.40947
7909,E.T Seton Park - South ,43.70503461857136,-79.33547292037659
7910,Eglinton Ave E / Brentcliffe Rd,43.714305793017544,-79.36089045040129
7911,King St W / York St (2),43.647968822765,-79.38316961352653
7912,Joe Shuster Way / King St W ,43.64039672322004,-79.4237424131447
7913,St. George St / Willcocks St,43.662452744495575,-79.3978384219513
7914,York St / Wellington St W (2),43.647043061824,-79.38314120681535
7915,Rogers Rd / Watt Ave,43.68233679999999,-79.4680594
7916,University Ave / Pearl St ,43.64836809385241,-79.3853510232788
7917,King St W / University Ave,43.64781808540915,-79.38427999073791
7918,Albion Rd/ Arcot Blvd,43.727621709316395,-79.55254902939286
7919,Armel Ct / Albion Rd,43.721532966873205,-79.5455834809678
7920,75 Tandridge Cres,43.729578273586064,-79.54699793872719
7921,Islington Ave / Finch Ave W,43.74445257991756,-79.56824985721664
7922,35 Erindale Ave,43.67729,-79.35741
7923,Trethewey Dr / Jane St,43.697417070558615,-79.50079830912324
7924,Duncan St / Adelaide St W - SMART,43.64813057569729,-79.38858106137695
7925,Niagara St / King St W - SMART,43.64281323408372,-79.40751415588915
7926,McRae Dr / Laird Dr - SMART,43.70979296822595,-79.36389214460489
7927,Strachan Ave / East Liberty St - SMART,43.63906470236988,-79.41080996164456
7928,Simcoe St / Pullan Pl,43.65105290412541,-79.38764943227872
7929,Spadina Ave / Bulwer St- SMART ,43.649354475273796,-79.39675713332855
7930,Dunn Ave / Queen St W,43.639522754211804,-79.43395976815727
7931,Symes Rd / Glen Scarlett Rd - SMART,43.673391524931525,-79.47798367814572
7932,Boston Ave / Queen St E- SMART,43.661601650964336,-79.33894582857273
7933,Elizabeth St / Elm St,43.6570908165693,-79.38593668834272
7934,19 Glendora Ave,43.75921143833388,-79.40960364801701
7935,Ramsden Park,43.676184561302776,-79.38962496400146
7936,Adelaide St W / Bay St (South),43.650116375937984,-79.37953068860327
7937,Adelaide St W / Yonge St,43.65038002325664,-79.3787277120385
7938,Portland St / Wellington St W,43.64290167152932,-79.39937033134326
7939,Princes' Gates,43.63467323676012,-79.40897321886649
7940,Lillian St / Soudan Ave - SMART,43.70607287248461,-79.39356161653288
7941,Hanna Ave / Snooker St,43.639547,-79.420022
7942,Hillsdale Ave E / Mount Pleasant Rd,43.70512126615395,-79.3890271081274
7943,OCAD University,43.65231552304792,-79.39091185000235
7944,Harbord St / Grace St (Bickford Park),43.65995363518053,-79.41787388888551
7945,Front St W / Spadina Ave,43.64235480340359,-79.39519751877137
7946,Richmond St W / Bathurst St,43.64666748425228,-79.40299591349182
7947,Niagara St / Queen St W ,43.64572868466845,-79.40990680181771
7948,Bathurst St / Housey St,43.63781903961206,-79.40013176752855
7949,Thompson St / Carroll St,43.65907064983235,-79.35240134225845
7950,Crawford St / Lobb Ave,43.64654941401018,-79.41558900317995
7951,Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015
7952,Adelaide St W / York St ,43.6491919790139,-79.38363237427446
7953,Church St / Shuter St,43.65505698168995,-79.37651024603271
7954,Adelaide St E / Parliament St,43.65378337432506,-79.36335973372954
7955,Wellesley St E / Jarvis St,43.6662047,-79.37901219999999
7956,Benshire Dr / The Meadoway,43.76174092019504,-79.24473961415558
7957,Brimley Rd / Lawrence Ave E ,43.75404854399297,-79.2553167552948
7958,Centennial College (Ashtonbee Campus),43.73003601845614,-79.2920036521843
7959,Bellamy Rd N / The Meadoway,43.76507271818177,-79.23835381614684
7960,Markham Rd / The Meadoway ,43.77121894873629,-79.22956526983644
7961,Ellesmere Rd / Markham Rd,43.77682938751077,-79.2305003612381
7962,Slan Ave / Scarborough Golf Club Rd,43.77327261711258,-79.21971485277862
7963,Cedar Dr / Eglinton Ave E,43.744208202155754,-79.21564636613158
7965,Eglinton Ave E / Brimley Rd,43.736952572933866,-79.24798367249146
7966,Albany Ave / Dupont St,43.67348899977229,-79.41339520555726
7967,Gordonridge Pl / Danforth Rd,43.72729077290258,-79.25237907196654
7968,McCowan Rd / Trudelle St,43.74033901575211,-79.23935319629516
7969,Bayview Ave / Finch Recreational Trail,43.789068698639504,-79.39315096004944
7970,Willowdale Ave / Bishop Ave ,43.78387252467251,-79.40786809814757
7971,Talbot Rd / Finch Hydro Corridor,43.78225298110634,-79.42367062831116
7972,Eglinton Ave E / Mason Rd ,43.742037440522616,-79.22488680080262
7973,Lawrence Ave E / Don Mills Trail,43.73458185912293,-79.35485399272919
7974,Kempford Blvd / Yonge St,43.776857235099826,-79.4151161430729
7975,Empress Ave / Yonge St,43.769395456625546,-79.41266521769707
7976,Yonge St / Sheppard Ave E,43.76128605777495,-79.41071644205269
7977,Leslie Subway Station,43.77037892370793,-79.36702734195678
7978,Yonge St / North York Blvd,43.76726589934926,-79.41263489814757
7979,Bond Ave / Don Mills Trail,43.74475834253035,-79.35348069940567
7980,Scarlett Rd / Clairton Cres,43.67597251709289,-79.50582129577026
7981,Duncan Mill Rd / Valleybrook Dr,43.76167125342455,-79.35258302698364
7982,Finch Ave W / Wilmington Ave,43.77060244428048,-79.45997589178772
7983,York Mills Rd / Lesmill Rd,43.7549215557014,-79.35174838465576
7984,Lake Shore Blvd W / Bathurst St,43.63675592256874,-79.39920538954927
7985,Hawksbury Dr / Sheppard Ave E ,43.76816239444779,-79.38312075158996
7986,Sheppard Ave E / Leslie St,43.77114830031903,-79.36381166455688
7987,Shaughnessy Blvd / Sheppard Ave E,43.77351462694018,-79.35306224113921
7988,Brahms Ave / Finch Ave E,43.79236326442992,-79.35836318028717
7989,Don Mills Rd / Fairview Mall Dr,43.77888550790407,-79.34837169762268
7990,Don Mills Rd / Goodview Rd,43.785346474479695,-79.35362921031188
7991,Kingston Rd / Markham Rd,43.73878438927323,-79.21746485700835
7992,Fairglen Cres / Weston Rd,43.70876747477083,-79.53445192394257
7993,Wells St / Brunswick Ave,43.67105163758377,-79.40904755211488
7994,Eglinton Ave E / Victoria Park Ave,43.72486103230542,-79.30351306295167
7995,Eglinton Ave W / Oakwood Ave,43.69705023028765,-79.4437599043325
