TripID,Date,start_station,end_station,start_lon,start_lat,end_lon,end_lat
2842,2016-12-17,228,99,-79.39969044109341,43.7695735610486,-79.34336557321251,43.831234314972534
2843,2019-04-05,116,127,-79.19129112014082,43.82168702171883,-79.22290025651921,43.840616407641214
2844,2022-06-26,242,183,-79.46248725837097,43.70639142933767,-79.56294999761042,43.61712763123447
2845,2017-03-23,216,266,-79.36797041493003,43.62451343733119,-79.16705252265558,43.669244968430135
2846,2023-01-09,85,47,-79.55451416783501,43.58654290318023,-79.40596795955673,43.604570832201276
2847,2020-11-02,130,238,-79.21370497602504,43.5809386931709,-79.23244256258943,43.81284015931189
2848,2021-10-15,273,28,-79.29841620871332,43.68997614319902,-79.43743149156683,43.77618405149551
2849,2020-10-24,117,261,-79.23782899079845,43.65893081709743,-79.41437125718687,43.844400562646335
2850,2018-10-24,200,175,-79.36213102506474,43.761664012193215,-79.24286310468335,43.58733359989477
2851,2022-06-01,80,167,-79.3399554668041,43.768033101942855,-79.56981458503753,43.82621766401222
2852,2023-09-15,177,273,-79.26372915169225,43.658755457457154,-79.29841620871332,43.68997614319902
2853,2015-01-02,65,114,-79.49169228622225,43.7867026597634,-79.41626832169015,43.6182012026594
2854,2019-02-23,93,235,-79.59686117270496,43.613522911360484,-79.40422787284945,43.611104325794145
2855,2022-10-25,79,159,-79.52187042206526,43.82189146520104,-79.12636194145773,43.64899467203766
2856,2023-06-24,32,18,-79.54928751697764,43.79898378361715,-79.25950556213968,43.811759857134895
2857,2022-12-14,268,282,-79.42138450372033,43.79652292440413,-79.32935312157963,43.70776876250515
2858,2017-02-23,99,165,-79.34336557321251,43.831234314972534,-79.61009540025145,43.834550365495964
2859,2016-03-05,175,269,-79.24286310468335,43.58733359989477,-79.45353555807844,43.79675480481004
2860,2018-10-17,61,6,-79.29230246809777,43.675170604477174,-79.26203680562787,43.834825035224206
2861,2019-01-03,300,186,-79.54419586377219,43.65775203432655,-79.53116618609522,43.60505565587664
2862,2019-03-22,157,65,-79.18440632988234,43.77232297237031,-79.49169228622225,43.7867026597634
2863,2018-06-30,97,108,-79.16126048844774,43.62542272510938,-79.45434424165171,43.743358563617804
2864,2022-04-05,126,40,-79.19141757674981,43.82383304005256,-79.59785636177287,43.6636092582019
2865,2020-06-12,159,268,-79.12636194145773,43.64899467203766,-79.42138450372033,43.79652292440413
2866,2017-05-23,9,118,-79.39447147888598,43.61765498145949,-79.17740562686697,43.79873654025141
2867,2015-05-27,253,71,-79.43619268970099,43.82317170116585,-79.49552865315229,43.75610472882865
2868,2019-12-11,46,44,-79.2201187984366,43.58775811095722,-79.53830917471089,43.653383937797045
2869,2017-10-10,272,209,-79.35121760110371,43.75714320859872,-79.42210290011019,43.839946798519236
2870,2018-06-02,163,169,-79.56042284786702,43.624777131774465,-79.16097835940775,43.79887932859128
2871,2020-05-09,262,28,-79.47494069824927,43.707649642501494,-79.43743149156683,43.77618405149551
2872,2021-04-26,102,11,-79.21741127269809,43.634004070763474,-79.6164297937695,43.62392710973043
2873,2023-02-24,100,263,-79.61150739505422,43.755273265701256,-79.15774969722145,43.68868403034983
2874,2020-02-12,215,44,-79.4837341868598,43.68105653689476,-79.53830917471089,43.653383937797045
2875,2017-03-11,197,50,-79.50964988105,43.64948113810504,-79.56341738254298,43.60118307654979
2876,2020-04-05,111,260,-79.43951006141026,43.62406430924777,-79.4780385047244,43.77238763449947
2877,2022-09-05,21,285,-79.43732809951064,43.71151437831577,-79.20488971635234,43.79351436712081
2878,2016-10-19,269,61,-79.45353555807844,43.79675480481004,-79.29230246809777,43.675170604477174
2879,2023-02-12,14,182,-79.4050465241354,43.629073264740875,-79.36109770427458,43.63711645153817
2880,2020-01-08,218,231,-79.45539885526989,43.63852398269111,-79.25191458012443,43.64414030086249
2881,2016-03-24,9,17,-79.39447147888598,43.61765498145949,-79.6016665193066,43.76328199369833
2882,2017-05-01,215,278,-79.4837341868598,43.68105653689476,-79.60250761756208,43.69691724132514
2883,2019-02-23,24,11,-79.56602894212585,43.772160846162585,-79.6164297937695,43.62392710973043
2884,2016-06-23,1,164,-79.54528670758475,43.60974940040847,-79.20711965847761,43.81791249123402
2885,2022-04-01,241,223,-79.48341208615341,43.84181993278442,-79.20106202504132,43.84101741387742
2886,2021-05-11,205,114,-79.49197840493173,43.63850856805686,-79.41626832169015,43.6182012026594
2887,2018-05-12,235,247,-79.40422787284945,43.611104325794145,-79.55512099061627,43.74418575794669
2888,2016-07-29,195,74,-79.24671067926568,43.73616617297521,-79.35147714673542,43.70492393905763
2889,2023-10-11,71,171,-79.49552865315229,43.75610472882865,-79.13585144188721,43.619715293094046
2890,2015-05-21,71,283,-79.49552865315229,43.75610472882865,-79.129989170474,43.64278522328241
2891,2020-05-11,89,140,-79.21845030831639,43.84127028309275,-79.43367480545305,43.83580095240614
2892,2017-07-03,62,214,-79.24794645235409,43.74362887867493,-79.5299874222884,43.676828021935655
2893,2021-01-30,143,217,-79.52337516716682,43.63766362802358,-79.15616906306707,43.72885492881061
2894,2019-02-08,146,235,-79.13276579254773,43.768216631424146,-79.40422787284945,43.611104325794145
2895,2015-08-17,25,274,-79.23693677993026,43.6662808936555,-79.58456247149036,43.60730410532094
2896,2020-10-08,168,46,-79.2419558295561,43.646370884091596,-79.2201187984366,43.58775811095722
2897,2018-06-15,72,255,-79.14527832367924,43.5874269020441,-79.21328415826895,43.77468505093828
2898,2021-05-05,99,255,-79.34336557321251,43.831234314972534,-79.21328415826895,43.77468505093828
2899,2022-05-13,21,178,-79.43732809951064,43.71151437831577,-79.48553871200886,43.668090372122826
2900,2022-08-26,220,184,-79.37770165165887,43.62090840791352,-79.22349681635853,43.80067137504695
2901,2015-06-02,21,150,-79.43732809951064,43.71151437831577,-79.1311602524994,43.78725090041524
2902,2023-11-06,192,140,-79.44854263286572,43.766576232896185,-79.43367480545305,43.83580095240614
2903,2016-11-14,216,163,-79.36797041493003,43.62451343733119,-79.56042284786702,43.624777131774465
2904,2018-05-12,162,203,-79.56414861768019,43.58174896336859,-79.3307861317927,43.78652123290347
2905,2021-12-06,269,78,-79.45353555807844,43.79675480481004,-79.51576591795776,43.594604967427436
2906,2022-10-02,67,221,-79.39813856943977,43.70715036268346,-79.41310749319848,43.772399546902165
2907,2020-02-25,176,286,-79.408882626337,43.83759761743713,-79.30336884584278,43.63838322153548
2908,2022-10-30,243,235,-79.31794394727797,43.783719101904424,-79.40422787284945,43.611104325794145
2909,2023-10-29,282,206,-79.32935312157963,43.70776876250515,-79.37379148614593,43.841419617803766
2910,2023-11-25,286,9,-79.30336884584278,43.63838322153548,-79.39447147888598,43.61765498145949
2911,2016-03-16,98,285,-79.60354194837157,43.79808844504412,-79.20488971635234,43.79351436712081
2912,2019-07-18,212,221,-79.34184882394504,43.58913928506896,-79.41310749319848,43.772399546902165
2913,2023-01-01,34,285,-79.61587741517462,43.63302175468998,-79.20488971635234,43.79351436712081
2914,2015-04-05,59,16,-79.4624515175866,43.740133506930434,-79.57234661642462,43.59847623622277
2915,2021-10-12,234,269,-79.52258647187148,43.6521028928319,-79.45353555807844,43.79675480481004
2916,2018-06-04,127,256,-79.22290025651921,43.840616407641214,-79.14503519761377,43.74789576957002
2917,2023-02-15,95,4,-79.54519369558432,43.59857215189142,-79.45666593173985,43.67824372186092
2918,2021-09-03,281,77,-79.36982369493228,43.723418440683744,-79.33697319461965,43.76907737874193
2919,2022-11-18,134,295,-79.23744909558911,43.6709644192853,-79.24191748875194,43.72751623101998
2920,2023-02-05,97,135,-79.16126048844774,43.62542272510938,-79.21728393238038,43.82066198421642
2921,2017-04-24,31,166,-79.57532053988427,43.73001442123903,-79.23300602951088,43.79111012183829
2922,2016-03-16,10,293,-79.5912615798926,43.633488434290044,-79.45772859850433,43.77674905478023
2923,2016-06-14,6,87,-79.26203680562787,43.834825035224206,-79.47191033105366,43.687151989776176
2924,2023-09-11,43,179,-79.52618882793934,43.62833952230401,-79.30823942670133,43.656776257897725
2925,2022-04-28,288,236,-79.3304686050443,43.75994817087892,-79.53272229899187,43.63833463675575
2926,2016-12-22,223,244,-79.20106202504132,43.84101741387742,-79.574168407246475,43.719052620029544
2927,2018-08-20,12,34,-79.38254418981262,43.83377784862649,-79.61587741517462,43.63302175468998
2928,2020-04-15,26,31,-79.25776888069697,43.65244147559861,-79.57532053988427,43.73001442123903
2929,2020-05-28,206,175,-79.37379148614593,43.841419617803766,-79.24286310468335,43.58733359989477
2930,2021-08-12,221,99,-79.41310749319848,43.772399546902165,-79.34336557321251,43.831234314972534
2931,2015-02-04,150,43,-79.1311602524994,43.78725090041524,-79.52618882793934,43.62833952230401
2932,2018-09-15,25,18,-79.23693677993026,43.6662808936555,-79.25950556213968,43.811759857134895
2933,2016-09-16,210,248,-79.40902770695277,43.62988692426588,-79.44470283226576,43.81248384863138
2934,2017-11-14,230,52,-79.5566526848171,43.710771844876,-79.61367070011795,43.77276849380461
2935,2018-10-21,232,28,-79.46096305491403,43.80350995324319,-79.43743149156683,43.77618405149551
2936,2019-09-29,271,196,-79.43467775651254,43.628708854438734,-79.49601343763527,43.808246042772666
2937,2016-07-25,86,272,-79.3334582453873,43.76922991883941,-79.35121760110371,43.75714320859872
2938,2016-09-13,230,101,-79.5566526848171,43.710771844876,-79.20639689872507,43.66144465096528
2939,2017-03-03,259,89,-79.51283944491763,43.73199409504654,-79.21845030831639,43.84127028309275
2940,2020-05-10,61,248,-79.29230246809777,43.675170604477174,-79.44470283226576,43.81248384863138
2941,2015-01-07,125,205,-79.31328054762446,43.70367287136148,-79.49197840493173,43.63850856805686
2942,2019-11-12,276,31,-79.33317203214858,43.76276351657696,-79.57532053988427,43.73001442123903
2943,2020-08-27,281,149,-79.36982369493228,43.723418440683744,-79.37854653387797,43.5921771667758
2944,2023-10-24,232,87,-79.46096305491403,43.80350995324319,-79.47191033105366,43.687151989776176
2945,2023-06-05,97,202,-79.16126048844774,43.62542272510938,-79.23023093282711,43.64495085306931
2946,2021-11-27,148,212,-79.30195634020959,43.811659313146954,-79.34184882394504,43.58913928506896
2947,2017-04-08,50,59,-79.56341738254298,43.60118307654979,-79.4624515175866,43.740133506930434
2948,2016-03-31,85,140,-79.55451416783501,43.58654290318023,-79.43367480545305,43.83580095240614
2949,2015-07-12,181,265,-79.56897998031229,43.79294239570852,-79.61488155066502,43.708547465407754
2950,2016-06-08,233,148,-79.53272299655248,43.68055920417188,-79.30195634020959,43.811659313146954
2951,2017-04-15,226,300,-79.37809766713065,43.66184507206082,-79.54419586377219,43.65775203432655
2952,2020-12-19,194,282,-79.1637247910304,43.78805545228999,-79.32935312157963,43.70776876250515
2953,2015-06-01,137,214,-79.18010215508286,43.77690915411804,-79.5299874222884,43.676828021935655
2954,2022-11-01,75,261,-79.5904545448767,43.784676539001524,-79.41437125718687,43.844400562646335
2955,2015-06-20,44,196,-79.53830917471089,43.653383937797045,-79.49601343763527,43.808246042772666
2956,2023-10-22,212,241,-79.34184882394504,43.58913928506896,-79.48341208615341,43.84181993278442
2957,2021-03-20,267,21,-79.59010349261109,43.68252619448351,-79.43732809951064,43.71151437831577
2958,2023-10-13,89,223,-79.21845030831639,43.84127028309275,-79.20106202504132,43.84101741387742
2959,2015-05-28,39,124,-79.49412622896955,43.62336078227265,-79.35943054222037,43.73059004732873
2960,2023-10-05,279,194,-79.44539787387941,43.698941204899455,-79.1637247910304,43.78805545228999
2961,2017-10-21,210,270,-79.40902770695277,43.62988692426588,-79.39393209887669,43.61743476313073
2962,2015-09-08,46,178,-79.2201187984366,43.58775811095722,-79.48553871200886,43.668090372122826
2963,2019-08-22,122,207,-79.32396379171871,43.80242434771033,-79.33457433630713,43.788448457790075
2964,2022-09-19,154,86,-79.53162200982217,43.77871263765963,-79.3334582453873,43.76922991883941
2965,2018-10-09,92,30,-79.51422235090752,43.65691925865598,-79.42083382863086,43.636361016149166
2966,2021-02-15,228,256,-79.39969044109341,43.7695735610486,-79.14503519761377,43.74789576957002
2967,2021-12-07,249,56,-79.44066395960283,43.84653957243078,-79.4118934407644,43.69753392828395
2968,2019-03-01,71,18,-79.49552865315229,43.75610472882865,-79.25950556213968,43.811759857134895
2969,2018-08-27,158,85,-79.33358482236974,43.6380235944502,-79.55451416783501,43.58654290318023
2970,2018-11-17,38,182,-79.23143318435643,43.658491014803296,-79.36109770427458,43.63711645153817
2971,2019-09-21,186,267,-79.53116618609522,43.60505565587664,-79.59010349261109,43.68252619448351
2972,2019-09-07,208,219,-79.24096023117193,43.600217695483,-79.45035243104678,43.75813202967867
2973,2016-03-29,149,57,-79.37854653387797,43.5921771667758,-79.13832877483685,43.62255870649591
2974,2020-07-02,8,257,-79.56618592737243,43.74903765780153,-79.59330125351437,43.709393216893076
2975,2022-01-08,240,198,-79.31521871278994,43.77555851381272,-79.61891818105244,43.80913013027515
2976,2021-04-14,145,189,-79.38625716476702,43.682965786370914,-79.25216342835222,43.75787478479557
2977,2017-02-04,14,274,-79.4050465241354,43.629073264740875,-79.58456247149036,43.60730410532094
2978,2015-08-11,96,81,-79.36115361308214,43.843346077695024,-79.29638540163171,43.83811756476527
2979,2021-08-26,113,94,-79.2969610849442,43.61097174057737,-79.4381556708878,43.6522185185249
2980,2017-10-06,118,233,-79.17740562686697,43.79873654025141,-79.53272299655248,43.68055920417188
2981,2018-09-21,211,165,-79.61274927179795,43.67733715377981,-79.61009540025145,43.834550365495964
2982,2015-07-23,53,138,-79.458671313948,43.798117337590085,-79.30631033261773,43.81524853880052
2983,2022-05-15,192,187,-79.44854263286572,43.766576232896185,-79.59718797717244,43.64419490181608
2984,2015-09-13,199,223,-79.51537724130787,43.80033963172464,-79.20106202504132,43.84101741387742
2985,2015-05-14,45,217,-79.16274984123186,43.713894937408625,-79.15616906306707,43.72885492881061
2986,2015-11-18,281,60,-79.36982369493228,43.723418440683744,-79.39415343129542,43.71286938140169
2987,2016-04-29,12,164,-79.38254418981262,43.83377784862649,-79.20711965847761,43.81791249123402
2988,2017-03-27,103,51,-79.49568743422162,43.61474016461521,-79.58223409054801,43.73780764025869
2989,2019-07-20,280,289,-79.57007013995201,43.77085313737858,-79.35032377462369,43.7956992569496
2990,2016-05-01,56,291,-79.4118934407644,43.69753392828395,-79.2050579784019,43.656468671932814
2991,2021-10-19,107,17,-79.53653946938459,43.687397587921005,-79.6016665193066,43.76328199369833
2992,2020-10-01,33,202,-79.29592051695101,43.61145438405685,-79.23023093282711,43.64495085306931
2993,2017-02-21,244,287,-79.574168407246475,43.719052620029544,-79.57761396933813,43.821932516703384
2994,2022-11-06,56,161,-79.4118934407644,43.69753392828395,-79.34550152719487,43.726696686707434
2995,2016-10-21,46,67,-79.2201187984366,43.58775811095722,-79.39813856943977,43.70715036268346
2996,2022-02-04,275,199,-79.15759065829218,43.615221563822125,-79.51537724130787,43.80033963172464
2997,2017-02-04,10,15,-79.5912615798926,43.633488434290044,-79.44502839469817,43.73097737807082
2998,2015-03-04,81,53,-79.29638540163171,43.83811756476527,-79.458671313948,43.798117337590085
2999,2018-04-25,34,252,-79.61587741517462,43.63302175468998,-79.52629605343566,43.6647561574704
3000,2022-12-27,298,103,-79.12910994247534,43.83521735078888,-79.49568743422162,43.61474016461521
3001,2017-10-25,292,53,-79.26712100336329,43.76376046852209,-79.458671313948,43.798117337590085
3002,2019-05-29,196,193,-79.49601343763527,43.808246042772666,-79.28489183751401,43.63246148741106
3003,2016-08-25,120,129,-79.19894827157725,43.79514930060599,-79.30429611495231,43.811164843954614
3004,2020-01-23,27,39,-79.25334071799182,43.69633046600502,-79.49412622896955,43.62336078227265
3005,2019-12-15,20,69,-79.14778872288764,43.60003359921742,-79.33419865824283,43.83268943689531
3006,2021-05-13,151,107,-79.43651769159362,43.790001687773035,-79.53653946938459,43.687397587921005
3007,2022-08-12,300,177,-79.54419586377219,43.65775203432655,-79.26372915169225,43.658755457457154
3008,2020-07-01,97,11,-79.16126048844774,43.62542272510938,-79.6164297937695,43.62392710973043
3009,2022-01-21,137,65,-79.18010215508286,43.77690915411804,-79.49169228622225,43.7867026597634
3010,2021-02-26,277,26,-79.46980310522952,43.71564946338535,-79.25776888069697,43.65244147559861
3011,2020-04-10,57,144,-79.13832877483685,43.62255870649591,-79.14140130836051,43.68121682381956
3012,2021-09-11,118,132,-79.17740562686697,43.79873654025141,-79.59219759353903,43.84099327569362
3013,2017-03-12,5,38,-79.6159926008014,43.718416315959765,-79.23143318435643,43.658491014803296
3014,2016-09-27,205,13,-79.49197840493173,43.63850856805686,-79.12874437054154,43.73343881858978
3015,2021-11-22,226,23,-79.37809766713065,43.66184507206082,-79.51459860697389,43.64656749839429
3016,2020-04-11,136,277,-79.1448329776805,43.68603002159856,-79.46980310522952,43.71564946338535
3017,2023-05-21,50,134,-79.56341738254298,43.60118307654979,-79.23744909558911,43.6709644192853
3018,2023-07-23,263,299,-79.15774969722145,43.68868403034983,-79.45533089479898,43.841275221395776
3019,2022-08-13,87,37,-79.47191033105366,43.687151989776176,-79.39920883102343,43.79226037177257
3020,2021-11-08,178,22,-79.48553871200886,43.668090372122826,-79.22550590895582,43.838069496289826
3021,2021-10-29,104,263,-79.21612160420511,43.659532686632595,-79.15774969722145,43.68868403034983
3022,2023-09-10,144,93,-79.14140130836051,43.68121682381956,-79.59686117270496,43.613522911360484
3023,2021-05-13,2,168,-79.21833766915836,43.68709013635991,-79.2419558295561,43.646370884091596
3024,2015-03-25,105,52,-79.41775192064699,43.77677450091811,-79.61367070011795,43.77276849380461
3025,2017-09-18,56,289,-79.4118934407644,43.69753392828395,-79.35032377462369,43.7956992569496
3026,2015-10-31,218,221,-79.45539885526989,43.63852398269111,-79.41310749319848,43.772399546902165
3027,2020-06-27,166,70,-79.23300602951088,43.79111012183829,-79.1653933433164,43.843361400358845
3028,2020-04-21,165,119,-79.61009540025145,43.834550365495964,-79.32548602484633,43.62688598512672
3029,2017-08-10,293,34,-79.45772859850433,43.77674905478023,-79.61587741517462,43.63302175468998
3030,2015-06-13,5,73,-79.6159926008014,43.718416315959765,-79.44572882471141,43.81739087291062
3031,2017-09-25,260,203,-79.4780385047244,43.77238763449947,-79.3307861317927,43.78652123290347
3032,2016-03-10,89,33,-79.21845030831639,43.84127028309275,-79.29592051695101,43.61145438405685
3033,2022-03-08,229,258,-79.31945870211814,43.68513066266663,-79.59825954621658,43.76393967790762
3034,2022-04-18,79,150,-79.52187042206526,43.82189146520104,-79.1311602524994,43.78725090041524
3035,2018-04-16,68,119,-79.30382570729591,43.76697670308873,-79.32548602484633,43.62688598512672
3036,2016-01-28,224,18,-79.53723787970841,43.61989442817401,-79.25950556213968,43.811759857134895
3037,2022-11-06,13,268,-79.12874437054154,43.73343881858978,-79.42138450372033,43.79652292440413
3038,2018-04-14,190,33,-79.12844768760726,43.77349288851256,-79.29592051695101,43.61145438405685
3039,2019-07-10,157,99,-79.18440632988234,43.77232297237031,-79.34336557321251,43.831234314972534
3040,2015-11-29,154,182,-79.53162200982217,43.77871263765963,-79.36109770427458,43.63711645153817
3041,2015-12-29,82,63,-79.43305033981335,43.78762614700943,-79.15912932123058,43.65881085584406
3042,2021-07-28,114,102,-79.41626832169015,43.6182012026594,-79.21741127269809,43.634004070763474
3043,2021-04-13,47,118,-79.40596795955673,43.604570832201276,-79.17740562686697,43.79873654025141
3044,2021-08-21,49,192,-79.23899855651428,43.60650152945891,-79.44854263286572,43.766576232896185
3045,2015-12-10,284,202,-79.3597159881657,43.79684389209841,-79.23023093282711,43.64495085306931
3046,2021-04-02,64,118,-79.54167383653578,43.80076082116459,-79.17740562686697,43.79873654025141
3047,2023-05-21,194,257,-79.1637247910304,43.78805545228999,-79.59330125351437,43.709393216893076
3048,2023-05-02,282,159,-79.32935312157963,43.70776876250515,-79.12636194145773,43.64899467203766
3049,2019-11-04,204,196,-79.27639132272918,43.727708354550415,-79.49601343763527,43.808246042772666
3050,2023-07-13,18,102,-79.25950556213968,43.811759857134895,-79.21741127269809,43.634004070763474
3051,2017-01-11,11,116,-79.6164297937695,43.62392710973043,-79.19129112014082,43.82168702171883
3052,2022-09-17,117,42,-79.23782899079845,43.65893081709743,-79.3673009901587,43.58819510233821
3053,2023-09-25,257,286,-79.59330125351437,43.709393216893076,-79.30336884584278,43.63838322153548
3054,2022-09-17,173,122,-79.19108928251546,43.62899801702238,-79.32396379171871,43.80242434771033
3055,2016-12-09,300,224,-79.54419586377219,43.65775203432655,-79.53723787970841,43.61989442817401
3056,2023-01-18,117,286,-79.23782899079845,43.65893081709743,-79.30336884584278,43.63838322153548
3057,2022-07-17,227,135,-79.5761717187753,43.78328707302921,-79.21728393238038,43.82066198421642
3058,2017-07-26,206,92,-79.37379148614593,43.841419617803766,-79.51422235090752,43.65691925865598
3059,2019-06-13,109,19,-79.12907255930361,43.595158260606695,-79.52033709513955,43.66021453448571
3060,2021-03-25,115,71,-79.40844532778021,43.709019301261286,-79.49552865315229,43.75610472882865
3061,2021-05-13,101,3,-79.20639689872507,43.66144465096528,-79.5749289175775,43.60450657950714
3062,2018-11-25,65,52,-79.49169228622225,43.7867026597634,-79.61367070011795,43.77276849380461
3063,2018-04-10,179,193,-79.30823942670133,43.656776257897725,-79.28489183751401,43.63246148741106
3064,2022-03-29,22,161,-79.22550590895582,43.838069496289826,-79.34550152719487,43.726696686707434
3065,2023-03-01,29,242,-79.3807682129601,43.74676519879373,-79.46248725837097,43.70639142933767
3066,2015-08-20,245,247,-79.31654475594871,43.78067187900655,-79.55512099061627,43.74418575794669
3067,2023-07-12,179,279,-79.30823942670133,43.656776257897725,-79.44539787387941,43.698941204899455
3068,2023-10-24,102,98,-79.21741127269809,43.634004070763474,-79.60354194837157,43.79808844504412
3069,2023-12-24,82,196,-79.43305033981335,43.78762614700943,-79.49601343763527,43.808246042772666
3070,2022-06-22,201,133,-79.3510611314606,43.67114732879912,-79.24392266164534,43.764289510236125
3071,2019-07-19,153,272,-79.27289272577502,43.63116411772557,-79.35121760110371,43.75714320859872
3072,2019-08-21,278,182,-79.60250761756208,43.69691724132514,-79.36109770427458,43.63711645153817
3073,2019-12-20,272,63,-79.35121760110371,43.75714320859872,-79.15912932123058,43.65881085584406
3074,2021-07-11,267,134,-79.59010349261109,43.68252619448351,-79.23744909558911,43.6709644192853
3075,2020-05-20,87,232,-79.47191033105366,43.687151989776176,-79.46096305491403,43.80350995324319
3076,2015-04-02,209,69,-79.42210290011019,43.839946798519236,-79.33419865824283,43.83268943689531
3077,2020-02-23,226,73,-79.37809766713065,43.66184507206082,-79.44572882471141,43.81739087291062
3078,2020-09-30,131,138,-79.2412663872866,43.79531903703697,-79.30631033261773,43.81524853880052
3079,2019-10-09,62,133,-79.24794645235409,43.74362887867493,-79.24392266164534,43.764289510236125
3080,2018-01-11,85,63,-79.55451416783501,43.58654290318023,-79.15912932123058,43.65881085584406
3081,2023-08-27,5,93,-79.6159926008014,43.718416315959765,-79.59686117270496,43.613522911360484
3082,2018-08-17,275,172,-79.15759065829218,43.615221563822125,-79.54552257119678,43.59945144102676
3083,2022-11-05,171,268,-79.13585144188721,43.619715293094046,-79.42138450372033,43.79652292440413
3084,2019-10-24,24,253,-79.56602894212585,43.772160846162585,-79.43619268970099,43.82317170116585
3085,2023-01-01,121,44,-79.44607839186676,43.82958444172982,-79.53830917471089,43.653383937797045
3086,2023-10-20,89,144,-79.21845030831639,43.84127028309275,-79.14140130836051,43.68121682381956
3087,2020-06-25,50,48,-79.56341738254298,43.60118307654979,-79.41701890761499,43.80021397968289
3088,2017-05-24,274,225,-79.58456247149036,43.60730410532094,-79.28236419556663,43.604451041624415
3089,2022-05-29,192,194,-79.44854263286572,43.766576232896185,-79.1637247910304,43.78805545228999
3090,2022-03-05,30,234,-79.42083382863086,43.636361016149166,-79.52258647187148,43.6521028928319
3091,2020-10-06,2,42,-79.21833766915836,43.68709013635991,-79.3673009901587,43.58819510233821
3092,2019-07-19,154,87,-79.53162200982217,43.77871263765963,-79.47191033105366,43.687151989776176
3093,2022-04-21,258,289,-79.59825954621658,43.76393967790762,-79.35032377462369,43.7956992569496
3094,2023-07-17,196,161,-79.49601343763527,43.808246042772666,-79.34550152719487,43.726696686707434
3095,2018-03-18,102,187,-79.21741127269809,43.634004070763474,-79.59718797717244,43.64419490181608
3096,2020-12-17,173,231,-79.19108928251546,43.62899801702238,-79.25191458012443,43.64414030086249
3097,2016-06-21,34,156,-79.61587741517462,43.63302175468998,-79.5348516273126,43.841688024238685
3098,2019-06-24,72,263,-79.14527832367924,43.5874269020441,-79.15774969722145,43.68868403034983
3099,2017-11-19,268,19,-79.42138450372033,43.79652292440413,-79.52033709513955,43.66021453448571
3100,2021-09-05,271,122,-79.43467775651254,43.628708854438734,-79.32396379171871,43.80242434771033
3101,2018-08-21,144,50,-79.14140130836051,43.68121682381956,-79.56341738254298,43.60118307654979
3102,2022-04-17,27,123,-79.25334071799182,43.69633046600502,-79.47883876355365,43.63230415032944
3103,2020-10-15,137,63,-79.18010215508286,43.77690915411804,-79.15912932123058,43.65881085584406
3104,2021-03-12,174,46,-79.17750242026989,43.75343666733475,-79.2201187984366,43.58775811095722
3105,2017-06-05,178,36,-79.48553871200886,43.668090372122826,-79.25555688632187,43.83740331069333
3106,2022-04-06,194,298,-79.1637247910304,43.78805545228999,-79.12910994247534,43.83521735078888
3107,2016-05-11,107,61,-79.53653946938459,43.687397587921005,-79.29230246809777,43.675170604477174
3108,2022-07-02,136,254,-79.1448329776805,43.68603002159856,-79.33301878523082,43.712349321357905
3109,2020-06-10,60,178,-79.39415343129542,43.71286938140169,-79.48553871200886,43.668090372122826
3110,2016-12-22,163,296,-79.56042284786702,43.624777131774465,-79.368228754499,43.72832297208021
3111,2023-12-02,203,271,-79.3307861317927,43.78652123290347,-79.43467775651254,43.628708854438734
3112,2020-07-17,77,30,-79.33697319461965,43.76907737874193,-79.42083382863086,43.636361016149166
3113,2021-04-22,282,198,-79.32935312157963,43.70776876250515,-79.61891818105244,43.80913013027515
3114,2021-12-21,246,251,-79.13781220501289,43.83737141015474,-79.39482081379276,43.78632279610262
3115,2017-04-09,252,202,-79.52629605343566,43.6647561574704,-79.23023093282711,43.64495085306931
3116,2023-12-06,287,25,-79.57761396933813,43.821932516703384,-79.23693677993026,43.6662808936555
3117,2021-06-01,167,176,-79.56981458503753,43.82621766401222,-79.408882626337,43.83759761743713
3118,2020-02-06,271,6,-79.43467775651254,43.628708854438734,-79.26203680562787,43.834825035224206
3119,2019-01-06,268,154,-79.42138450372033,43.79652292440413,-79.53162200982217,43.77871263765963
3120,2021-10-20,55,281,-79.22423396783881,43.604664671274364,-79.36982369493228,43.723418440683744
3121,2019-02-01,257,252,-79.59330125351437,43.709393216893076,-79.52629605343566,43.6647561574704
3122,2022-03-09,300,223,-79.54419586377219,43.65775203432655,-79.20106202504132,43.84101741387742
3123,2015-02-25,82,166,-79.43305033981335,43.78762614700943,-79.23300602951088,43.79111012183829
3124,2017-10-24,130,38,-79.21370497602504,43.5809386931709,-79.23143318435643,43.658491014803296
3125,2022-08-30,131,289,-79.2412663872866,43.79531903703697,-79.35032377462369,43.7956992569496
3126,2016-06-27,144,202,-79.14140130836051,43.68121682381956,-79.23023093282711,43.64495085306931
3127,2023-01-29,233,184,-79.53272299655248,43.68055920417188,-79.22349681635853,43.80067137504695
3128,2017-12-22,188,107,-79.60348779545632,43.789000396181365,-79.53653946938459,43.687397587921005
3129,2021-03-03,52,144,-79.61367070011795,43.77276849380461,-79.14140130836051,43.68121682381956
3130,2019-05-25,269,155,-79.45353555807844,43.79675480481004,-79.13607735443395,43.73016392078018
3131,2016-08-09,181,115,-79.56897998031229,43.79294239570852,-79.40844532778021,43.709019301261286
3132,2023-11-26,200,175,-79.36213102506474,43.761664012193215,-79.24286310468335,43.58733359989477
